-0.041994885	0.005240126	0.068586744	0.0144451065	0.00012433514	0.008329893	0.057774402	-0.14827238	0.056449577	0.10165087	0.038433943	-0.19343814	0.048157714	-0.07707647	0.06598101	-0.026533864
-0.0017300077	-0.024646772	0.034395963	0.039940417	0.040288664	0.027178586	0.07955436	-0.11545472	-0.013741977	0.10738428	-0.013173617	-0.1777112	0.0947002	-0.003979518	0.03683093	0.008927227
0.034262285	0.013721596	0.03768124	-0.0028625862	0.046348643	0.028290972	0.16918717	-0.12987456	0.018386588	0.049803	0.028705966	-0.12892973	0.06555504	-0.03753693	0.077139586	0.11303918
0.067030706	0.018518187	0.035720393	0.03969328	0.02005222	-0.00029659763	0.099683404	-0.1241728	0.012740955	0.08385353	0.0024966963	-0.052065313	0.087337375	-0.024848212	-0.009684692	-0.0195242
0.011339198	-0.009613328	0.10001681	0.013005001	-0.0036923273	0.004473249	0.0036250162	-0.06376189	0.020325	0.08084853	0.0012306623	-0.079714224	0.091704294	0.013990627	0.0017199913	0.004220632
0.015558657	0.008470647	0.085931875	0.012916063	0.052788742	0.052346107	0.03269215	-0.041445907	0.0040049045	0.065271884	0.05468122	-0.11153057	0.059493646	-0.040272042	0.07572068	0.043412495
0.052209567	0.039159913	0.053933267	0.012745402	-0.024835568	0.034277093	0.1158825	-0.21624112	0.08255309	0.1480709	-0.0059209303	-0.21806465	0.116105825	-0.04390518	0.044978708	0.056403115
0.0072274767	0.016520746	0.067798175	0.072933055	-0.06068902	0.06846454	0.070209615	-0.11305556	0.00886742	0.025884388	-0.007045862	-0.064027295	0.073795386	-0.01720238	0.052256867	0.015305128
0.034351427	-0.007403672	0.07604705	0.07292345	0.014800815	-0.011643943	0.0829419	-0.030792395	-0.022711748	0.06577614	0.0293362	-0.12007494	0.049177855	-0.039185036	0.030262534	-0.03415054
0.10870451	-0.02553252	0.034547642	0.05833335	0.04735066	0.0049083675	0.06949874	-0.13011308	0.047369454	0.07297576	-0.00898156	-0.13257009	0.1041099	-0.017846722	0.043131795	0.076475665
-0.016391814	-0.03915916	0.070714965	-0.057032637	0.08507476	-0.022419972	0.13735504	-0.12044657	-0.012347334	0.083868384	0.03656036	-0.11131996	0.03866408	-0.030476416	0.059962034	-0.004494915
0.022977475	-0.0047470015	0.020086002	0.04583087	0.021678315	0.05115956	0.0752784	-0.13250667	0.05977584	0.14164542	0.03890337	-0.11646001	0.12555508	-0.100790925	0.034899756	-0.013802012
0.051342957	0.030638587	0.07101253	0.004602308	-0.04126944	-0.028277325	0.04343255	-0.03637688	-0.076575674	0.08798138	-0.03959542	-0.08869768	-0.02626851	-0.107481115	-0.005471307	0.051292587
-0.02480154	-0.016771663	0.035703994	-0.06456423	-0.029170126	0.10555676	0.077604145	-0.25757265	0.019812942	0.13911489	-0.0431043	-0.11449687	0.02716855	0.08169126	-0.007794059	-0.052417737
-0.003591774	-0.017171323	0.05618703	0.10215427	-0.0056531564	-0.037964247	0.13240774	-0.061325487	-0.03738384	0.09186639	-0.043262117	0.03642787	0.045051664	-0.123375654	-0.021985272	0.004276246
0.0023215974	0.05025135	0.025270471	0.058139317	0.00067831035	0.048593972	0.16251197	-0.124680534	0.04799563	0.022519823	-0.011355987	-0.096733965	0.036851417	0.059602823	0.032309577	-0.06790331
0.056890506	-0.00305709	-0.026757237	-0.028680446	0.038916808	0.037052713	0.07920898	-0.14799826	0.06156946	0.022395	0.01211175	0.0056789694	0.05480631	-0.14548776	0.01257496	0.004759024
0.010167171	0.016365705	-0.012842701	-0.0042628376	0.023699999	-0.013903226	0.1004715	-0.09321813	0.0061585773	0.09652688	-0.003362361	-0.07540673	0.106474265	-0.005347598	-0.017800175	-0.06252552
0.02790733	-0.038705174	0.029073037	-0.054835476	0.02288014	0.034119584	0.023963917	-0.16757831	0.0012047685	0.0023064385	0.003997922	-0.14329912	0.093606114	-0.022732742	-0.023112852	0.027001873
0.092272155	-0.02185687	-0.014633399	0.0105529	0.049973466	0.009309239	0.037657075	-0.1343716	0.045059353	0.07608239	-0.07296019	-0.11968794	0.07779776	-0.06136797	-0.042120453	-0.015107964
0.00054001337	0.037813637	0.033294644	0.071047254	-0.045827445	0.06716661	0.10859383	-0.07319877	0.0023510107	0.0061467383	0.0049448954	-0.13912918	-0.0041063833	-0.016748995	0.03590733	-0.090387404
0.0527962	0.088029765	0.029895656	0.03350723	0.050985366	0.053340856	0.07228217	-0.11890852	-0.0032068333	0.08759613	-0.028085837	-0.12268129	0.041661154	-0.089237414	0.007042207	-0.041470952
0.031427685	-0.0369031	-0.060117997	0.027296834	0.10389656	-0.076929875	-0.04458813	-0.036509827	-0.013894725	0.08939983	-0.04025705	-0.08648785	0.11392012	-0.06923346	0.023922808	0.14707522
-0.08005002	-0.00013709953	0.064449385	0.027646538	-0.00852281	0.059327103	0.04952734	-0.1952715	-0.05447598	0.073989004	-0.077109456	-0.15227233	0.10628239	0.036362637	0.00974611	-0.120560355
0.10574291	-0.023200361	0.035209227	0.023363441	0.025913725	0.06265684	0.07136535	0.02254797	-0.014167625	0.079696916	0.039405733	0.01360559	0.12311352	-0.11072766	-0.0030036801	0.012972662
0.12503129	0.021435589	-0.028171975	-0.04485254	-0.011331177	-0.003894484	0.04241949	-0.12093272	-0.052498452	0.08737623	-0.018220298	-0.14928198	0.020184997	0.005974148	0.0658674	-0.0034019705
0.01008124	0.012201073	0.012169974	0.004055795	0.0018185307	0.019216057	0.105004855	0.08980665	0.008494331	0.12544027	0.062623605	0.0043373494	-0.038024437	0.02037405	0.053006537	0.056636937
-0.0113586495	0.05959358	0.06045796	0.03153256	0.026487563	0.069493815	0.08602963	0.048927095	0.038912944	0.05153046	0.0702708	-0.11381165	-0.018033752	0.01104008	-0.0007152971	-0.021678295
-0.059361912	-0.0038239018	0.05662272	-0.04196259	-0.087877676	0.033617508	0.04320366	-0.054882053	-0.01845258	0.087942205	0.0074506253	-0.11311568	0.018812547	-0.08433871	0.07190847	-0.004255666
0.0048764036	0.010523109	0.08610135	0.025978975	-0.038104575	-0.03242433	0.11616751	0.004931627	-0.008560765	-0.0022546325	-0.037854902	-0.04710382	0.011278268	-0.097301014	-0.049281012	0.017541876
0.030269729	-0.0016578744	0.05351291	-0.021410862	0.05622498	0.023286846	0.035078745	-0.155185	-0.02579064	0.010899083	-0.040333703	-0.05265881	0.032286532	-0.011580395	-0.021532323	-0.08810413
0.0235499	0.07417506	0.061555225	-0.03635554	0.009890372	0.11511127	0.060567323	-0.060688544	-0.008757889	0.07224088	-0.09129317	0.030563712	0.003973026	0.033703458	-0.062875845	-0.015265618
-0.074724205	-0.017824585	0.022637473	0.055737365	-0.056630194	0.019792791	0.09157663	-0.11217767	0.014677017	-0.010447034	0.09015338	-0.0042159	0.067886524	-0.008970183	0.060210153	0.03241178
-0.055775218	-0.031117218	-0.0056929206	0.020105254	-0.064634204	0.08544633	0.017729495	-0.080451556	-0.021528538	0.03918188	-0.06744507	-0.10846792	-0.12942548	0.032014266	-0.026110949	-0.00799342
0.04814583	0.16580553	0.10502508	-0.064344525	-0.0024113215	0.03187971	-0.022003114	0.0041493447	0.0006166271	0.101871654	-0.058379307	-0.13955025	0.054991297	0.01291554	-0.006475338	0.037823994
-0.009704472	-0.021870207	-0.033365853	-0.0062823906	0.030364178	0.0073987455	0.08506523	-0.08011689	0.010234898	0.18915159	-0.07472395	-0.20357482	-0.107778504	-0.023219509	-0.05852418	0.043742996
-0.022861755	0.0011133621	0.0811539	-0.10786445	0.0044562332	-0.03946465	0.010451009	-0.12971295	0.07818863	0.037611715	-0.09478865	-0.012405751	0.031133583	-0.06544601	0.0441437	-0.0009852325
0.06505506	0.015037916	0.05470068	0.10105207	-0.061479233	-0.030638283	0.043024093	-0.08140537	0.087087125	0.18429194	-0.077869385	0.017183354	0.08682425	0.11558703	-0.10011426	-0.011420425
-0.0037519732	0.039444905	0.062515624	0.050186064	0.014687223	-0.02669187	0.058955614	0.017940773	-0.019028543	-0.067283	-0.07621249	-0.18001868	0.028779555	0.01159822	-0.022750333	-0.10235518
0.03384616	-0.0045426693	0.05352006	0.039429355	0.09899987	-0.012493137	-0.0746713	-0.12707055	0.018149322	0.02537966	0.08054191	-0.004416828	0.058812734	-0.101992324	0.023398565	0.0027340276
0.04962418	0.006274994	0.026856115	0.0354215	-0.024164872	0.06170694	0.066865906	0.021396419	0.06460939	-0.041544065	0.054344952	-0.13765056	0.073141314	-0.11749717	-0.019669091	-0.060301814
0.062092993	0.028468067	0.075750366	0.0042282436	0.022958128	0.04234032	-0.01772799	-0.12117861	-0.0653022	0.079770885	-0.04013487	0.112590276	-0.016200153	-0.04479412	0.006043002	-0.017314045
-0.13577497	0.06882505	0.0035907591	0.009061903	-0.0340023	0.073560596	0.19133063	0.10802775	-0.06525755	-0.09825394	0.033674717	0.029407127	0.12478012	-0.10175143	-0.022376249	-0.08070037
0.03227013	-0.025891261	-0.0052083456	0.020637609	-0.006772962	0.041994724	0.058360357	0.09507857	-0.013364975	-0.0010159186	0.07943824	-0.22302704	-0.0034908175	-0.035945453	-0.013117979	-0.020051718
0.005855403	0.041579228	0.035486463	-0.05118294	0.116462246	0.033126764	-0.047273308	0.078979574	0.0610296	-0.066154666	-0.008648247	0.008806575	0.1000497	0.043980997	0.015461414	-0.0041708765
-0.019210214	-0.023918595	-0.04891595	0.03158313	-0.09510871	0.081036136	0.10103314	-0.06337327	-0.041627157	0.12788124	-0.09419131	-0.074323945	0.09612086	0.003074253	0.009749523	-0.060125776
0.07577163	-0.017153867	0.13480048	0.033100486	0.05590412	0.027954178	0.0063996455	-0.015413276	-0.0370315	-0.030879349	-0.04255105	-0.13765909	0.00028698437	0.020153986	0.04087208	0.009667521
0.044931542	0.112757385	0.058802657	0.038172744	-0.00677277	-0.042022806	0.0174397	0.075997606	0.060906768	0.15310822	0.064103656	-0.05874013	0.057165906	-0.17167783	0.083696306	-0.024434702
-0.07788309	0.031746674	0.07547027	-0.021506531	0.027689928	0.10127468	0.05504599	-0.078449324	0.08077602	0.048987422	-0.032219883	-0.18378218	0.15199654	0.025836585	0.013798631	-0.032126687
-0.13754438	-0.034634527	0.010594908	-0.027486375	-0.003626899	-0.029981224	-0.03394246	-0.13478038	-0.065234095	-0.06905906	-0.10189084	0.06683474	-0.00962233	0.033232093	-0.009129353	0.019065158
0.042443067	-0.034267392	-0.005600656	0.026013635	0.078984946	0.021325497	0.14177759	-0.04483243	0.048036363	0.22112456	-0.0071465997	-0.064297676	0.10996411	0.10977664	-0.03536181	0.11744854
0.06874648	-0.14534308	-0.015519569	-0.003456873	0.06091562	-0.004477985	0.09419505	0.05973062	0.03688691	0.059224367	-0.029074674	-0.117881805	0.007865693	-0.045506783	0.05194448	0.023895578
0.110238165	0.04975398	0.077019654	0.028756322	0.09574561	-0.04388179	0.013932385	-0.025451109	-0.07001486	0.09336132	-0.01833693	-0.07070455	0.05613747	-0.11401366	-0.047030773	0.08287962
0.094269365	0.03379879	-0.04765768	0.079714835	0.074030526	-0.039111394	-0.12409258	-0.07842146	0.046872653	0.11086136	-0.03549875	-0.07719762	-0.053379316	-0.075936094	0.00020131294	0.08424114
0.024249114	-0.007615028	0.036404546	-0.02184062	0.08047687	-0.06677368	0.012273251	-0.101504445	0.008191177	0.11159707	-0.03196071	0.05125841	0.020951394	-0.10062297	0.016669406	0.09475884
-0.023411812	-0.048358385	0.034237023	0.034318108	-0.051481776	0.026729437	0.029763395	-0.14519118	0.117822304	-0.06587061	0.044111308	-0.1072947	0.063315034	0.02836446	0.07689053	-0.006826814
-0.065816015	-0.025666898	-0.10389573	-0.03439255	0.010452188	-0.041977976	0.052046426	-0.17578062	0.07414742	0.08369911	-0.016908323	-0.1350038	0.05238289	-0.025610352	-0.052300032	-0.035201553
-0.032677293	-0.024851358	0.09082404	0.003229116	0.020673322	0.054800034	0.10321251	-0.0016064246	-0.0007147233	-0.06581746	0.017706506	-0.24345362	0.12307421	0.0059570773	-0.0911305	0.0080644805
0.07433794	0.09637547	0.19248162	0.08848186	-0.09873119	0.04497467	-0.10492777	-0.04105058	0.1187722	0.08329461	0.015423506	-0.23469783	0.09395103	-0.064565875	0.11998532	-0.06433973
